"ContDmgFnId","Default","Occupancy","Source","Description","ft04m","ft03m","ft02m","ft01m","ft00","ft01","ft02","ft03","ft04","ft05","ft06","ft07","ft08","ft09","ft10","ft11","ft12","ft13","ft14","ft15","ft16","ft17","ft18","ft19","ft20","ft21","ft22","ft23","ft24","Comment"
555,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Furniture (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,46.85714,61.85714,68.14286,79.14286,85.71429,90.71429,97.14286,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
556,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Electronics (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,23,34.14286,44.28571,67,77.71429,86.71429,95.42857,97.42857,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
557,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Clothing (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,29,46.28571,55.42857,70,79,89,95.71429,97.85714,97.85714,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
558,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Service Station (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0.35714,16.42857,28.92857,40.85714,57.71429,63.28571,70.71429,79.28571,84.28571,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,"NULL"
559,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Convenience Store (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,23.14286,39.85714,52.85714,70.71429,79.28571,88,94.14286,95.71429,97.14286,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
560,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Grocery (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,30.71429,40.92857,52.85714,64,75.42857,87.28571,98.85714,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
561,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Furniture (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,46.85714,61.85714,68.14286,79.14286,85.71429,90.71429,97.14286,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
562,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Electronics (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,23,34.14286,44.28571,67,77.71429,86.71429,95.42857,97.42857,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
563,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Retail-Clothing (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,29,46.28571,55.42857,70,79,89,95.71429,97.85714,97.85714,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
564,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Service Station (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0.35714,16.42857,28.92857,40.85714,57.71429,63.28571,70.71429,79.28571,84.28571,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,"NULL"
565,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Convenience Store (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,23.14286,39.85714,52.85714,70.71429,79.28571,88,94.14286,95.71429,97.14286,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
566,,"COM1 ","FEMA BCA Toolkit","BCA Toolkit Grocery (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,30.71429,40.92857,52.85714,64,75.42857,87.28571,98.85714,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
567,,"COM1 ","FEMA BCA Toolkit","Convenience Store, Engineered",0,0,0,0,0,23.14286,39.85714,52.85714,70.71429,79.28571,88,94.14286,95.71429,97.14286,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
568,,"COM1 ","FEMA BCA Toolkit","Convenience Store, Non-Engineered",0,0,0,0,0,23.14286,39.85714,52.85714,70.71429,79.28571,88,94.14286,95.71429,97.14286,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
569,,"COM1 ","FEMA BCA Toolkit","Grocery, Engineered",0,0,0,0,0,30.71429,40.92857,52.85714,64,75.42857,87.28571,98.85714,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
570,,"COM1 ","FEMA BCA Toolkit","Grocery, Non-Engineered",0,0,0,0,0,30.71429,40.92857,52.85714,64,75.42857,87.28571,98.85714,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
571,,"COM1 ","FEMA BCA Toolkit","Retail-Clothing, Engineered",0,0,0,0,0,29,46.28571,55.42857,70,79,89,95.71429,97.85714,97.85714,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
572,,"COM1 ","FEMA BCA Toolkit","Retail-Clothing, Non-Engineered",0,0,0,0,0,29,46.28571,55.42857,70,79,89,95.71429,97.85714,97.85714,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
573,,"COM1 ","FEMA BCA Toolkit","Retail-Electronics, Engineered",0,0,0,0,0,23,34.14286,44.28571,67,77.71429,86.71429,95.42857,97.42857,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
574,,"COM1 ","FEMA BCA Toolkit","Retail-Electronics, Non-Engineered",0,0,0,0,0,23,34.14286,44.28571,67,77.71429,86.71429,95.42857,97.42857,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,98.57143,"NULL"
575,,"COM1 ","FEMA BCA Toolkit","Retail-Furniture, Engineered",0,0,0,0,0,46.85714,61.85714,68.14286,79.14286,85.71429,90.71429,97.14286,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
576,,"COM1 ","FEMA BCA Toolkit","Retail-Furniture, Non-Engineered",0,0,0,0,0,46.85714,61.85714,68.14286,79.14286,85.71429,90.71429,97.14286,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,99.28571,"NULL"
577,,"COM1 ","FEMA BCA Toolkit","Service Station, Engineered",0,0,0,0,0.35714,16.42857,28.92857,40.85714,57.71429,63.28571,70.71429,79.28571,84.28571,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,"NULL"
578,,"COM1 ","FEMA BCA Toolkit","Service Station, Non-Engineered",0,0,0,0,0.35714,16.42857,28.92857,40.85714,57.71429,63.28571,70.71429,79.28571,84.28571,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,87.14286,"NULL"
579,,"COM1 ","USACE New Orleans","USACE - New Orleans: Department Store, structure, fresh water, short duration",0,0,0,0,0,35.3,48.2,54.1,54.3,54.8,54.8,54.8,54.8,54.8,98.9,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
580,,"COM1 ","USACE New Orleans","USACE - New Orleans: Department Store, structure, salt water, long duration",0,0,0,0,0,99.5,99.8,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
581,,"COM1 ","USACE New Orleans","USACE - New Orleans: Large Grocery,  structure, fresh water, short duration",0,0,0,0,0,33,73.6,81.4,84.8,87.6,96.3,96.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,"NULL"
582,,"COM1 ","USACE New Orleans","USACE - New Orleans: Large Grocery, structure, salt water, long duration",0,0,0,0,0,97.5,99.1,99.4,99.7,99.7,99.7,99.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
583,,"COM1 ","USACE Sacramento","USACE - Sacramento: Food Stores, 1-Story, Short Duration",0,0,0,0,0,29,29,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
584,,"COM1 ","USACE Sacramento","USACE - Sacramento: Furniture Retail, 1-Story, Short Duration",0,0,0,0,0,80,80,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
585,,"COM1 ","USACE Sacramento","USACE - Sacramento: Grocery Store, 1-Story, Short Duration",0,0,0,0,0,32,32,89,89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
586,,"COM1 ","USACE Sacramento","USACE - Sacramento: Retail, 1-Story, Short Duration",0,0,0,0,0,80,80,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
587,,"COM1 ","USACE Sacramento","USACE - Sacramento: Shopping Centers, 1-Story, Short Duration",0,0,0,0,0,33,33,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
588,,"COM1 ","USACE Sacramento","USACE - Sacramento: Food Stores, 2-Story, Short Duration",0,0,0,0,0,25,25,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
589,,"COM1 ","USACE Sacramento","USACE - Sacramento: Furniture Retail, 2-Story, Short Duration",0,0,0,0,0,42,42,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
590,,"COM1 ","USACE Sacramento","USACE - Sacramento: Grocery Store, 2-Story, Short Duration",0,0,0,0,0,27,27,49,49,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
591,,"COM1 ","USACE Sacramento","USACE - Sacramento: Retail, 2-Story, Short Duration",0,0,0,0,0,19,19,36,36,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
592,,"COM1 ","USACE Sacramento","USACE - Sacramento: Shopping Centers, 2-Story, Short Duration",0,0,0,0,0,28,28,40,40,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
593,,"COM1 ","USACE Sacramento","USACE - Sacramento: Food Stores, 1-Story, Long Duration",0,0,0,0,0,78,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
594,,"COM1 ","USACE Sacramento","USACE - Sacramento: Furniture Retail, 1-Story, Long Duration",0,0,0,0,0,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
595,,"COM1 ","USACE Sacramento","USACE - Sacramento: Grocery Store, 1-Story, Long Duration",0,0,0,0,0,87,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
596,,"COM1 ","USACE Sacramento","USACE - Sacramento: Retail, 1-Story, Long Duration",0,0,0,0,0,80,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
597,,"COM1 ","USACE Sacramento","USACE - Sacramento: Shopping Centers, 1-Story, Long Duration",0,0,0,0,0,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
598,,"COM1 ","USACE Sacramento","USACE - Sacramento: Food Stores, 2-Story, Long Duration",0,0,0,0,0,38,38,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
599,,"COM1 ","USACE Sacramento","USACE - Sacramento: Furniture Retail, 2-Story, Long Duration",0,0,0,0,0,47,47,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
600,,"COM1 ","USACE Sacramento","USACE - Sacramento: Grocery Store, 2-Story, Long Duration",0,0,0,0,0,42,42,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
601,,"COM1 ","USACE Sacramento","USACE - Sacramento: Retail, 2-Story, Long Duration",0,0,0,0,0,38,38,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
602,,"COM1 ","USACE Sacramento","USACE - Sacramento: Shopping Centers, 2-Story, Long Duration",0,0,0,0,0,46,46,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
603,,"COM2 ","FEMA BCA Toolkit","BCA Toolkit Warehouse, Refrig (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,29.71429,48,59.14286,65.71429,74.28571,79.71429,84,89.85714,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
604,,"COM2 ","FEMA BCA Toolkit","BCA Toolkit Warehouse, Non-Refrig (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,20.71429,33.71429,47.42857,56.85714,65.57143,73.57143,81.28571,88.42857,91.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
605,,"COM2 ","FEMA BCA Toolkit","BCA Toolkit Warehouse, Refrig (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,29.71429,48,59.14286,65.71429,74.28571,79.71429,84,89.85714,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
606,,"COM2 ","FEMA BCA Toolkit","BCA Toolkit Warehouse, Non-Refrig (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,20.71429,33.71429,47.42857,56.85714,65.57143,73.57143,81.28571,88.42857,91.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
607,,"COM2 ","FEMA BCA Toolkit","BCA Toolkit Warehouse, Refrig (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,29.71429,48,59.14286,65.71429,74.28571,79.71429,84,89.85714,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
608,,"COM2 ","FEMA BCA Toolkit","BCA Toolkit Warehouse, Non-Refrig (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,20.71429,33.71429,47.42857,56.85714,65.57143,73.57143,81.28571,88.42857,91.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
609,,"COM2 ","FEMA BCA Toolkit","BCA Toolkit Warehouse, Refrig (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,29.71429,48,59.14286,65.71429,74.28571,79.71429,84,89.85714,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
610,,"COM2 ","FEMA BCA Toolkit","BCA Toolkit Warehouse, Non-Refrig (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,20.71429,33.71429,47.42857,56.85714,65.57143,73.57143,81.28571,88.42857,91.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
611,,"COM2 ","USACE New Orleans","USACE - New Orleans: Warehouse, structure, fresh water, short duration",0,0,0,0,0,19.2,30.7,39.7,44.5,48.8,54.1,58.3,62.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,"NULL"
612,,"COM2 ","USACE New Orleans","USACE - New Orleans: Warehouse, structure, salt water, long duration",0,0,0,0,0,53,69.9,79.9,96.3,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
613,,"COM2 ","FEMA BCA Toolkit","Warehouse, Non-Refrig (Default), Engineered",0,0,0,0,0,20.71429,33.71429,47.42857,56.85714,65.57143,73.57143,81.28571,88.42857,91.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
614,,"COM2 ","FEMA BCA Toolkit","Warehouse, Non-Refrig (Default), Non-Engineered",0,0,0,0,0,20.71429,33.71429,47.42857,56.85714,65.57143,73.57143,81.28571,88.42857,91.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
615,,"COM2 ","FEMA BCA Toolkit","Warehouse, Refrig (Default), Engineered",0,0,0,0,0,29.71429,48,59.14286,65.71429,74.28571,79.71429,84,89.85714,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
616,,"COM2 ","FEMA BCA Toolkit","Warehouse, Refrig (Default), Non-Engineered",0,0,0,0,0,29.71429,48,59.14286,65.71429,74.28571,79.71429,84,89.85714,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,93.57143,"NULL"
617,,"COM2 ","USACE Sacramento","USACE - Sacramento: Warehouse, 1-Story, Short Duration",0,0,0,0,0,23,23,69,69,96,96,96,96,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
618,,"COM2 ","USACE Sacramento","USACE - Sacramento: Warehouse, 2-Story, Short Duration",0,0,0,0,0,20,20,38,38,48,48,48,48,48,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
619,,"COM2 ","USACE Sacramento","USACE - Sacramento: Warehouse, 1-Story, Long Duration",0,0,0,0,0,84,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
620,,"COM2 ","USACE Sacramento","USACE - Sacramento: Warehouse, 2-Story, Long Duration",0,0,0,0,0,40,40,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
621,,"COM3 ","FEMA BCA Toolkit","Protective Services, Engineered",0,0,0,0,0,14.28571,24.71429,36.71429,46.57143,55.28571,62.85714,74.42857,82.71429,84.42857,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,"NULL"
622,,"COM3 ","FEMA BCA Toolkit","Protective Services, Non-Engineered",0,0,0,0,0,14.28571,24.71429,36.71429,46.57143,55.28571,62.85714,74.42857,82.71429,84.42857,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,"NULL"
623,,"COM3 ","USACE Sacramento","USACE - Sacramento: Service-Auto, 1-Story, Short Duration",0,0,0,9,10,23,23,67,67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
624,,"COM3 ","USACE Sacramento","USACE - Sacramento: Service-Auto, 2-Story, Short Duration",0,0,0,8,8,19,19,37,37,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
625,,"COM3 ","USACE Sacramento","USACE - Sacramento: Service-Auto, 1-Story, Long Duration",0,0,0,10,10,74,74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
626,,"COM3 ","USACE Sacramento","USACE - Sacramento: Service-Auto, 2-Story, Long Duration",0,0,0,5,5,35,35,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
627,,"COM4 ","FEMA BCA Toolkit","BCA Toolkit Protective Services (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,14.28571,24.71429,36.71429,46.57143,55.28571,62.85714,74.42857,82.71429,84.42857,86,86,86,86,86,86,86,86,86,86,86,"NULL"
628,,"COM4 ","FEMA BCA Toolkit","BCA Toolkit Office One-Story (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0.71429,0.71429,1,20,34.28571,45.42857,55,63.85714,73.28571,76.42857,83.42857,89.28571,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,"NULL"
629,,"COM4 ","FEMA BCA Toolkit","BCA Toolkit Protective Services (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,14.28571,24.71429,36.71429,46.57143,55.28571,62.85714,74.42857,82.71429,84.42857,86,86,86,86,86,86,86,86,86,86,86,"NULL"
630,,"COM4 ","FEMA BCA Toolkit","BCA Toolkit Office One-Story (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0.71429,0.71429,1,20,34.28571,45.42857,55,63.85714,73.28571,76.42857,83.42857,89.28571,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,"NULL"
631,,"COM4 ","FEMA BCA Toolkit","BCA Toolkit Protective Services (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,14.28571,24.71429,36.71429,46.57143,55.28571,62.85714,74.42857,82.71429,84.42857,86,86,86,86,86,86,86,86,86,86,86,"NULL"
632,,"COM4 ","FEMA BCA Toolkit","BCA Toolkit Office One-Story (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0.71429,0.71429,1,20,34.28571,45.42857,55,63.85714,73.28571,76.42857,83.42857,89.28571,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,"NULL"
633,,"COM4 ","FEMA BCA Toolkit","BCA Toolkit Protective Services (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,14.28571,24.71429,36.71429,46.57143,55.28571,62.85714,74.42857,82.71429,84.42857,86,86,86,86,86,86,86,86,86,86,86,"NULL"
634,,"COM4 ","FEMA BCA Toolkit","BCA Toolkit Office One-Story (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0.71429,0.71429,1,20,34.28571,45.42857,55,63.85714,73.28571,76.42857,83.42857,89.28571,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,"NULL"
635,,"COM4 ","FEMA BCA Toolkit","Office One-Story, Engineered",0,0,0.71429,0.71429,1,20,34.28571,45.42857,55,63.85714,73.28571,76.42857,83.42857,89.28571,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,"NULL"
636,,"COM4 ","FEMA BCA Toolkit","Office One-Story, Non-Engineered",0,0,0.71429,0.71429,1,20,34.28571,45.42857,55,63.85714,73.28571,76.42857,83.42857,89.28571,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,91.42857,"NULL"
637,,"COM4 ","USACE New Orleans","USACE - New Orleans: Utility Company, structure, fresh water, short duration",0,0,0,0,0,5.1,17.5,49.8,50.1,51.8,57.6,57.6,57.6,57.6,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,"NULL"
638,,"COM4 ","USACE New Orleans","USACE - New Orleans: Utility Company, structure, salt water, long duration",0,0,0,0,0,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
639,,"COM4 ","USACE Sacramento","USACE - Sacramento: Office, 1-Story, Short Duration",0,0,0,0,0,35,35,90,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
640,,"COM4 ","USACE Sacramento","USACE - Sacramento: Office, 2-Story, Short Duration",0,0,0,0,0,29,29,50,50,50,50,50,50,50,50,50,50,50,50,100,100,100,100,100,100,100,100,100,100,"NULL"
641,,"COM4 ","USACE Sacramento","USACE - Sacramento: Office, 1-Story, Long Duration",0,0,0,0,0,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
642,,"COM4 ","USACE Sacramento","USACE - Sacramento: Office, 2-Story, Long Duration",0,0,0,0,0,46,46,56,56,56,56,56,56,56,67,67,67,67,67,100,100,100,100,100,100,100,100,100,100,"NULL"
643,,"COM6 ","FEMA BCA Toolkit","BCA Toolkit Hospital (Default) (Non-Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,"NULL"
644,,"COM6 ","FEMA BCA Toolkit","BCA Toolkit Hospital (Default) (Generic - Engineered Building)",0,0,0,0,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,"NULL"
645,,"COM6 ","FEMA BCA Toolkit","BCA Toolkit Hospital (Default) (Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,"NULL"
646,,"COM6 ","FEMA BCA Toolkit","BCA Toolkit Hospital (Default) (Non-Generic - Non-Engineered Building)",0,0,0,0,0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,"NULL"
647,,"COM6 ","FEMA BCA Toolkit","Hospital, Engineered",0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,"NULL"
648,,"COM6 ","FEMA BCA Toolkit","Hospital, Non-Engineered",0,0,0,0,0,14.625,27,37,53.375,70,79.125,85.625,92.5,95.625,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,"NULL"
649,,"COM6 ","USACE New Orleans","USACE - New Orleans: Medical Office, structure, fresh water, short duration",0,0,0,0,0,25.8,45.7,94.1,96.9,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,"NULL"
