"BldgDmgFnID","Default","Occupancy","Source","Description","ft04m","ft03m","ft02m","ft01m","ft00","ft01","ft02","ft03","ft04","ft05","ft06","ft07","ft08","ft09","ft10","ft11","ft12","ft13","ft14","ft15","ft16","ft17","ft18","ft19","ft20","ft21","ft22","ft23","ft24","Comment"
247,,"COM1 ","USACE - Galveston","Music Center, structure",0,0,0,0,5,10,13,14,15,15,15,16,18,23,27,37,50,59,66,71,75,78,82,84,86,88,90,92,94,"NULL"
248,,"COM1 ","USACE - Galveston","Nursery, structure",0,0,0,0,2,2,3,6,10,15,22,27,32,37,41,46,50,54,58,62,65,69,73,77,81,85,89,93,97,"NULL"
249,,"COM1 ","USACE - Galveston","Paint Store, structure",0,0,0,0,0,0,30,37,43,55,60,67,75,80,83,86,90,90,90,90,90,90,90,90,90,90,90,90,90,"NULL"
250,,"COM1 ","USACE - Galveston","Pawn Shop, structure",0,0,0,0,0,20,30,33,36,39,42,45,47,50,50,50,60,60,60,60,60,60,60,60,60,60,60,60,60,"NULL"
251,,"COM1 ","USACE - Galveston","Remnant Shop, structure",0,0,0,0,0,0,15,15,20,25,30,35,40,45,50,55,65,75,80,80,80,80,80,80,80,80,80,80,80,"NULL"
252,,"COM1 ","USACE - Galveston","Service Station, structure",0,0,0,0,0,0,1,3,5,7,10,13,16,19,23,27,33,38,49,60,69,76,82,86,90,94,98,100,100,"NULL"
253,,"COM1 ","USACE - Galveston","Shoe Repair, structure",0,0,0,0,0,3,6,9,12,15,18,21,24,27,30,33,36,39,40,45,50,50,50,50,50,50,50,50,50,"NULL"
254,,"COM1 ","USACE - Galveston","Toy Store, structure",0,0,0,0,0,8,9,10,12,15,17,18,18,19,20,23,26,29,33,38,43,49,55,61,67,73,79,85,91,"NULL"
255,,"COM1 ","USACE - Galveston","Tractor Sales, structure",0,0,0,0,0,9,13,18,21,22,23,24,25,25,25,26,27,28,29,29,30,31,31,32,33,34,35,36,37,"NULL"
256,,"COM1 ","USACE - Galveston","Trophy Shop, structure",0,0,0,0,0,8,9,10,12,15,17,18,18,19,20,23,29,33,38,43,49,55,61,67,73,79,85,91,97,"NULL"
257,,"COM1 ","USACE - Galveston","Upholstery Shop, structure",0,0,0,0,0,10,10,10,11,12,13,14,15,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,"NULL"
258,,"COM1 ","USACE - Galveston","Used Appliances/Cloth, structure",0,0,0,0,0,10,12,14,16,18,20,23,26,30,40,45,55,55,55,55,55,55,55,55,55,55,55,55,55,"NULL"
259,,"COM1 ","USACE - Galveston","Used Furniture, structure",0,0,0,0,0,0,20,24,28,32,36,40,44,48,50,50,55,55,60,60,60,60,60,60,60,60,60,60,60,"NULL"
260,,"COM1 ","USACE - Galveston","Vacuum Cleaner Sales, structure",0,0,0,0,0,10,15,20,25,30,33,36,40,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,"NULL"
261,,"COM1 ","USACE - Galveston","Video Games, structure",0,0,0,0,0,0,0,2,5,10,10,15,15,20,20,25,25,35,35,45,45,45,45,45,45,45,45,45,45,"NULL"
262,,"COM1 ","USACE - Wilmington","Appliances, structure",0,0,0,0,5,14,23,32,38,44,51,56,60,63,66,68,71,73,75,77,79,81,83,85,87,89,91,93,95,"NULL"
263,,"COM1 ","USACE - Wilmington","Auto Dealership, structure",0,0,0,0,4,6,9,14,20,29,43,58,68,73,78,82,87,91,94,97,100,100,100,100,100,100,100,100,100,"NULL"
264,,"COM1 ","USACE - Wilmington","Bait Stand, structure",0,0,0,0,6,10,12,16,23,37,54,74,83,87,90,92,93,93,94,95,96,97,98,99,100,100,100,100,100,"NULL"
265,,"COM1 ","USACE - Wilmington","Book Store, structure",0,0,0,0,9,17,24,29,36,48,61,75,84,86,87,89,91,92,92,93,94,95,96,97,98,99,100,100,100,"NULL"
266,,"COM1 ","USACE - Wilmington","Clothing, structure",0,0,0,0,5,19,43,60,66,72,77,83,87,90,91,93,94,95,96,97,98,99,100,100,100,100,100,100,100,"NULL"
267,,"COM1 ","USACE - Wilmington","Department Store, structure",0,0,0,0,15,20,29,37,44,50,55,62,67,71,75,79,84,88,97,100,100,100,100,100,100,100,100,100,100,"NULL"
268,,"COM1 ","USACE - Wilmington","Drug, Super, structure",0,0,0,0,5,18,36,50,57,64,70,78,83,85,86,86,88,89,90,91,92,93,94,95,96,97,98,99,100,"NULL"
269,,"COM1 ","USACE - Wilmington","Furniture, structure",0,0,0,0,15,25,34,40,44,47,50,52,55,59,62,65,68,71,74,77,80,83,86,89,92,95,98,100,100,"NULL"
270,,"COM1 ","USACE - Wilmington","Hardware, structure",0,0,0,0,4,10,19,25,29,33,37,42,47,51,55,59,64,68,72,76,80,84,88,92,96,100,100,100,100,"NULL"
271,,"COM1 ","USACE - Wilmington","Liquor, structure",0,0,0,0,8,13,17,21,25,29,35,40,46,51,56,60,65,70,74,78,82,86,90,94,98,100,100,100,100,"NULL"
272,,"COM1 ","USACE - Wilmington","Drive thru market, structure",0,0,0,0,2,14,26,38,50,60,71,83,91,95,97,98,98,99,100,100,100,100,100,100,100,100,100,100,100,"NULL"
273,,"COM1 ","USACE - Wilmington","Supermarket, structure",0,0,0,0,6,19,35,48,56,64,72,80,86,90,90,91,92,93,94,95,96,97,98,99,100,100,100,100,100,"NULL"
274,,"COM1 ","USACE - Wilmington","Service Station, structure",0,0,0,0,7,13,21,28,33,37,42,47,52,57,61,66,71,75,80,84,88,92,96,100,100,100,100,100,100,"NULL"
275,,"COM1 ","USACE - Wilmington","Variety Store, structure",0,0,0,0,5,11,18,24,30,35,39,43,48,53,57,57,66,70,75,79,83,87,91,95,99,100,100,100,100,"NULL"
276,,"COM1 ","USACE - New Orleans","Bakery, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
277,,"COM1 ","USACE - New Orleans","Bakery, structure, salt water, short duration",0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
278,,"COM1 ","USACE - New Orleans","Bakery, structure, fresh water, long duration",0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
279,,"COM1 ","USACE - New Orleans","Bakery, structure, fresh water, short duration",0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
280,,"COM1 ","USACE - New Orleans","Bakery, structure, composite water & duration",0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
281,,"COM1 ","USACE - New Orleans","Candy Store, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
282,,"COM1 ","USACE - New Orleans","Candy Store, structure, salt water, short duration",0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
283,,"COM1 ","USACE - New Orleans","Candy Store, structure, fresh water, long duration",0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
284,,"COM1 ","USACE - New Orleans","Candy Store, structure, fresh water, short duration",0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
285,,"COM1 ","USACE - New Orleans","Candy Store, structure, composite water & duration",0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
286,,"COM1 ","USACE - New Orleans","Clothing Store, structure, salt water, long duration",0,0,0,0,0,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
287,,"COM1 ","USACE - New Orleans","Clothing Store, structure, salt water, short duration",0,0,0,0,0,25,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
288,,"COM1 ","USACE - New Orleans","Clothing Store, structure, fresh water, long duration",0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
289,,"COM1 ","USACE - New Orleans","Clothing Store, structure, fresh water, short duration",0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
290,,"COM1 ","USACE - New Orleans","Clothing Store, structure, composite water & duration",0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
291,,"COM1 ","USACE - New Orleans","Convenience Store, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
292,,"COM1 ","USACE - New Orleans","Convenience Store, structure, salt water, short duration",0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
293,,"COM1 ","USACE - New Orleans","Convenience Store, structure, fresh water, long duration",0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
294,,"COM1 ","USACE - New Orleans","Convenience Store, structure, fresh water, short duration",0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
295,,"COM1 ","USACE - New Orleans","Convenience Store, structure, composite water & duration",0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
296,,"COM1 ","USACE - New Orleans","Department Store, structure, salt water, long duration",0,0,0,0,0,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
297,,"COM1 ","USACE - New Orleans","Department Store, structure, salt water, short duration",0,0,0,0,0,25,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
298,,"COM1 ","USACE - New Orleans","Department Store, structure, fresh water, long duration",0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
299,,"COM1 ","USACE - New Orleans","Department Store, structure, fresh water, short duration",0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
300,,"COM1 ","USACE - New Orleans","Department Store, structure, composite water & duration",0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
301,,"COM1 ","USACE - New Orleans","Furniture Store, structure, salt water, long duration",0,0,0,0,0,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
302,,"COM1 ","USACE - New Orleans","Furniture Store, structure, salt water, short duration",0,0,0,0,0,25,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
303,,"COM1 ","USACE - New Orleans","Furniture Store, structure, fresh water, long duration",0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
304,,"COM1 ","USACE - New Orleans","Furniture Store, structure, fresh water, short duration",0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
305,,"COM1 ","USACE - New Orleans","Furniture Store, structure, composite water & duration",0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
306,,"COM1 ","USACE - New Orleans","Gas Station, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
307,,"COM1 ","USACE - New Orleans","Gas Station, structure, salt water, short duration",0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
308,,"COM1 ","USACE - New Orleans","Gas Station, structure, fresh water, long duration",0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
309,,"COM1 ","USACE - New Orleans","Gas Station, structure, fresh water, short duration",0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
310,,"COM1 ","USACE - New Orleans","Gas Station, structure, composite water & duration",0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
311,,"COM1 ","USACE - New Orleans","Large Grocery, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
312,,"COM1 ","USACE - New Orleans","Large Grocery, structure, salt water, short duration",0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
313,,"COM1 ","USACE - New Orleans","Large Grocery, structure, fresh water, long duration",0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
314,,"COM1 ","USACE - New Orleans","Large Grocery,  structure, fresh water, short duration",0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
315,,"COM1 ","USACE - New Orleans","Large Grocery, structure, composite water & duration",0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
316,,"COM1 ","USACE - New Orleans","Neighborhood Grocery, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
317,,"COM1 ","USACE - New Orleans","Neighborhood Grocery, structure, salt water, short duration",0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
318,,"COM1 ","USACE - New Orleans","Neighborhood Grocery, structure, fresh water, long duration",0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
319,,"COM1 ","USACE - New Orleans","Neighborhood Grocery, structure, fresh water, short duration",0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
320,,"COM1 ","USACE - New Orleans","Neighborhood Grocery, structure, composite water & duration",0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
321,,"COM1 ","USACE - New Orleans","Home Repair Store, structure, salt water, long duration",0,0,0,0,0,34,69,71,72,81,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,"NULL"
322,,"COM1 ","USACE - New Orleans","Home Repair Store, structure, salt water, short duration",0,0,0,0,0,21,33,66,67,69,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,"NULL"
323,,"COM1 ","USACE - New Orleans","Home Repair Store, structure, fresh water, long duration",0,0,0,0,0,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,"NULL"
324,,"COM1 ","USACE - New Orleans","Home Repair Store, structure, fresh water, short duration",0,0,0,0,0,20,31,63,64,66,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,"NULL"
325,,"COM1 ","USACE - New Orleans","Home Repair Store, structure, composite water & duration",0,0,0,0,0,30,41,52,65,75,91,93,93,93,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
326,,"COM1 ","USACE - New Orleans","Liquor Store, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
327,,"COM1 ","USACE - New Orleans","Liquor Store, structure, salt water, short duration",0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
328,,"COM1 ","USACE - New Orleans","Liquor Store, structure, fresh water, long duration",0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
329,,"COM1 ","USACE - New Orleans","Liquor Store, structure, fresh water, short duration",0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
330,,"COM1 ","USACE - New Orleans","Liquor Store, structure, composite water & duration",0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
331,,"COM1 ","USACE - New Orleans","Shoe Store, structure, salt water, long duration",0,0,0,0,0,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
332,,"COM1 ","USACE - New Orleans","Shoe Store, structure, salt water, short duration",0,0,0,0,0,25,61,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
333,,"COM1 ","USACE - New Orleans","Shoe Store, structure, fresh water, long duration",0,0,0,0,0,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
334,,"COM1 ","USACE - New Orleans","Shoe Store, structure, fresh water, short duration",0,0,0,0,0,23,55,69,77,86,94,94,94,94,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
335,,"COM1 ","USACE - New Orleans","Shoe Store, structure, composite water & duration",0,0,0,0,0,30,55,65,77,88,96,96,97,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
336,,"COM1 ","USACE - New Orleans","Wine Store, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
337,,"COM1 ","USACE - New Orleans","Wine Store, structure, salt water, short duration",0,0,0,0,0,30,87,95,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
338,,"COM1 ","USACE - New Orleans","Wine Store, structure, fresh water, long duration",0,0,0,0,0,92,92,94,95,95,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
339,,"COM1 ","USACE - New Orleans","Wine Store, structure, fresh water, short duration",0,0,0,0,0,27,79,87,90,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
340,,"COM1 ","USACE - New Orleans","Wine Store, structure, composite water & duration",0,0,0,0,0,39,54,66,79,92,97,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
341,1,"COM2 ","USACE - Galveston","Average wholesale, Structure",0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,"NULL"
342,,"COM2 ","USACE - Galveston","Auto Parts, structure",0,0,0,0,0,5,5,5,5,7,10,14,19,25,32,40,50,57,63,68,72,76,79,82,85,88,91,94,97,"NULL"
343,,"COM2 ","USACE - Galveston","Auto Parts/Mufflers, structure",0,0,0,0,0,3,3,3,4,5,8,12,17,23,31,40,48,56,64,70,76,80,84,88,92,96,100,100,100,"NULL"
344,,"COM2 ","USACE - Galveston","Heavy Equipment Storage, structure",0,0,0,0,0,0,3,5,6,7,8,10,13,17,21,25,30,40,50,60,70,80,80,80,80,80,80,80,80,"NULL"
345,,"COM2 ","USACE - Galveston","Food Warehouse, structure",0,0,0,0,0,0,10,11,12,13,13,14,14,15,15,17,18,19,20,22,24,25,27,28,29,30,31,32,33,"NULL"
346,,"COM2 ","USACE - Galveston","Jewelry, structure",0,0,0,0,0,1,2,2,2,3,4,6,8,9,12,15,20,25,32,40,50,58,64,69,74,79,84,89,94,"NULL"
347,,"COM2 ","USACE - Galveston","Lumber Yard, structure",0,0,0,0,0,1,1,1,1,1,4,4,5,5,7,9,13,17,21,27,33,39,46,54,62,70,78,86,94,"NULL"
348,,"COM2 ","USACE - Galveston","Medical Supplies, structure",0,0,0,0,0,15,23,27,30,32,33,34,35,35,35,41,43,45,47,49,51,53,55,57,59,61,63,65,67,"NULL"
349,,"COM2 ","USACE - Galveston","Municipal Storage Warehouse, structure",0,0,0,0,0,1,5,10,10,10,10,20,30,50,50,50,50,55,55,55,55,55,55,55,55,55,55,55,55,"NULL"
350,,"COM2 ","USACE - Galveston","Paper Products Warehouse, structure",0,0,0,0,0,18,25,25,25,25,25,25,25,25,25,26,27,27,28,28,28,29,29,29,29,29,29,29,29,"NULL"
351,,"COM2 ","USACE - Galveston","Private Storage, structure",0,0,0,0,0,0,4,8,12,16,20,25,30,35,40,45,50,50,50,50,50,50,50,50,50,50,50,50,50,"NULL"
352,,"COM2 ","USACE - Galveston","Quonset Hut Storage, structure",0,0,0,0,0,2,4,5,8,10,12,15,20,25,35,45,60,70,70,70,70,70,70,70,70,70,70,70,70,"NULL"
353,,"COM2 ","USACE - Galveston","Safety Equipment, structure",0,0,0,0,0,8,16,23,28,33,37,39,40,40,40,43,44,45,47,48,49,50,52,53,54,55,56,57,58,"NULL"
354,,"COM2 ","USACE - Galveston","Sporting Goods, structure",0,0,0,0,0,20,24,28,32,35,39,43,47,50,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,"NULL"
355,,"COM2 ","USACE - Galveston","Sporting Goods Warehouse, structure",0,0,0,0,0,10,17,22,24,26,27,28,30,30,30,35,37,39,41,43,45,47,49,51,53,55,57,59,61,"NULL"
356,,"COM2 ","USACE - Galveston","Machine Parts Storage, structure",0,0,0,0,0,5,10,20,30,50,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,"NULL"
357,,"COM2 ","USACE - Galveston","T.V. Station, structure",0,0,0,0,0,1,5,5,5,5,5,6,6,8,10,14,19,25,32,40,50,58,65,70,75,80,85,90,95,"NULL"
358,,"COM2 ","USACE - Galveston","T.V. Repair, structure",0,0,0,0,0,2,6,12,15,20,25,32,41,50,57,61,66,69,72,75,77,80,82,84,86,88,90,92,94,"NULL"
359,,"COM2 ","USACE - Galveston","Trailer Parts, structure",0,0,0,0,0,0,5,10,15,20,25,30,32,36,38,40,50,60,60,60,60,60,60,60,60,60,60,60,60,"NULL"
360,,"COM2 ","USACE - Galveston","Warehouse, structure",0,0,0,0,0,0,1,1,1,3,5,8,12,16,21,26,32,38,45,51,58,65,73,80,87,94,100,100,100,"NULL"
361,,"COM2 ","USACE - Galveston","Beer Warehouse, structure",0,0,0,0,0,2,4,5,6,7,8,10,13,17,21,25,30,35,35,35,35,35,35,35,35,35,35,35,35,"NULL"
362,,"COM2 ","USACE - Galveston","Bottled Gases Warehouse, structure",0,0,0,0,0,1,2,3,4,5,8,12,16,21,26,32,38,45,51,58,65,73,82,91,100,100,100,100,100,"NULL"
363,,"COM2 ","USACE - Galveston","Western Auto, structure",0,0,0,0,0,4,6,7,11,11,18,24,30,36,41,46,50,53,57,60,64,67,71,75,79,83,87,91,95,"NULL"
364,,"COM2 ","USACE - New Orleans","Warehouse, structure, salt water, long duration",0,0,0,0,0,22,29,34,43,51,59,67,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,"NULL"
365,,"COM2 ","USACE - New Orleans","Warehouse, structure, salt water, short duration",0,0,0,0,0,13,21,28,33,41,49,56,64,71,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,"NULL"
366,,"COM2 ","USACE - New Orleans","Warehouse, structure, fresh water, long duration",0,0,0,0,0,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,"NULL"
367,,"COM2 ","USACE - New Orleans","Warehouse, structure, fresh water, short duration",0,0,0,0,0,12,20,27,31,39,46,53,61,68,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,"NULL"
368,,"COM2 ","USACE - New Orleans","Warehouse, structure, composite water & duration",0,0,0,0,0,28,45,55,62,72,78,82,87,90,93,95,96,96,96,96,96,96,96,96,96,96,96,96,96,"NULL"
369,,"COM2 ","USACE - St. Paul","Warehouse, structure, fresh water",0,0,0,0,5,12,17,20,21,22,22,23,25,27,31,35,39,42,42,42,42,42,42,42,42,42,42,42,42,"NULL"
370,,"COM2 ","USACE - Wilmington","Auto Junk Yard, structure",0,0,0,0,7,14,21,26,28,28,29,29,31,32,33,34,35,36,38,39,40,41,42,43,44,45,46,47,48,"NULL"
371,,"COM2 ","USACE - Wilmington","Auto Parts, structure",0,0,0,0,4,11,19,27,32,37,41,45,49,52,55,58,61,64,67,70,73,76,79,82,85,88,91,94,97,"NULL"
372,,"COM2 ","USACE - Wilmington","Jewelry, structure",0,0,0,0,7,16,27,37,44,51,57,63,70,76,80,84,88,90,92,94,96,98,100,100,100,100,100,100,100,"NULL"
373,,"COM2 ","USACE - Wilmington","Lumber, structure",0,0,0,0,3,6,8,13,20,28,35,42,50,57,64,71,78,85,92,99,100,100,100,100,100,100,100,100,100,"NULL"
374,,"COM2 ","USACE - Wilmington","Warehouse, structure",0,0,0,0,4,12,23,34,43,51,59,68,74,78,80,83,86,88,91,94,97,100,100,100,100,100,100,100,100,"NULL"
375,1,"COM3 ","USACE - Galveston","Average Personal & Repair Services, Structure",0,0,0,0,0,9,12,13,16,19,22,25,28,32,35,39,43,47,50,54,57,61,64,68,71,75,78,82,85,"NULL"
